body, x, y, z
sun,0.0089,-0.0015,-0.0002
jupiter,-3.9641,-3.7354,0.1042
saturn,5.4592,7.3056,-0.3442
uranus,4.3331,18.7919,0.0132
neptune,29.3636,5.3699,-0.7860
sun,0.0089,-0.0015,-0.0002
jupiter,-3.9456,-3.7541,0.1039
saturn,5.4417,7.3178,-0.3437
uranus,4.3190,18.7945,0.0134
neptune,29.3615,5.3813,-0.7862
sun,0.0089,-0.0015,-0.0002
jupiter,-3.9270,-3.7727,0.1036
saturn,5.4242,7.3299,-0.3433
uranus,4.3049,18.7971,0.0136
neptune,29.3594,5.3927,-0.7864
sun,0.0088,-0.0015,-0.0002
jupiter,-3.9083,-3.7911,0.1032
saturn,5.4067,7.3420,-0.3428
uranus,4.2909,18.7996,0.0138
neptune,29.3573,5.4040,-0.7866
sun,0.0088,-0.0015,-0.0002
jupiter,-3.8895,-3.8095,0.1029
saturn,5.3892,7.3540,-0.3423
uranus,4.2768,18.8022,0.0140
neptune,29.3551,5.4154,-0.7868
sun,0.0088,-0.0015,-0.0002
jupiter,-3.8706,-3.8278,0.1025
saturn,5.3716,7.3660,-0.3418
uranus,4.2627,18.8047,0.0142
neptune,29.3530,5.4268,-0.7870
sun,0.0088,-0.0015,-0.0002
jupiter,-3.8516,-3.8460,0.1022
saturn,5.3540,7.3780,-0.3413
uranus,4.2486,18.8073,0.0144
neptune,29.3509,5.4381,-0.7872
sun,0.0088,-0.0014,-0.0002
jupiter,-3.8325,-3.8641,0.1018
saturn,5.3364,7.3899,-0.3408
uranus,4.2346,18.8098,0.0146
neptune,29.3487,5.4495,-0.7873
sun,0.0088,-0.0014,-0.0002
jupiter,-3.8134,-3.8821,0.1015
saturn,5.3188,7.4018,-0.3403
uranus,4.2205,18.8123,0.0147
neptune,29.3466,5.4609,-0.7875
sun,0.0088,-0.0014,-0.0002
jupiter,-3.7941,-3.9000,0.1011
saturn,5.3011,7.4137,-0.3398
uranus,4.2064,18.8149,0.0149
neptune,29.3444,5.4722,-0.7877
sun,0.0088,-0.0014,-0.0002
jupiter,-3.7747,-3.9178,0.1008
saturn,5.2834,7.4255,-0.3393
uranus,4.1923,18.8174,0.0151
neptune,29.3423,5.4836,-0.7879
sun,0.0087,-0.0014,-0.0002
jupiter,-3.7553,-3.9356,0.1004
saturn,5.2657,7.4373,-0.3388
uranus,4.1782,18.8198,0.0153
neptune,29.3401,5.4950,-0.7881
sun,0.0087,-0.0014,-0.0002
jupiter,-3.7357,-3.9532,0.1000
saturn,5.2479,7.4490,-0.3383
uranus,4.1641,18.8223,0.0155
neptune,29.3379,5.5063,-0.7883
sun,0.0087,-0.0014,-0.0002
jupiter,-3.7161,-3.9707,0.0997
saturn,5.2301,7.4607,-0.3378
uranus,4.1501,18.8248,0.0157
neptune,29.3358,5.5177,-0.7884
sun,0.0087,-0.0014,-0.0002
jupiter,-3.6964,-3.9881,0.0993
saturn,5.2123,7.4724,-0.3373
uranus,4.1360,18.8272,0.0159
neptune,29.3336,5.5290,-0.7886
sun,0.0087,-0.0013,-0.0002
jupiter,-3.6765,-4.0055,0.0989
saturn,5.1945,7.4840,-0.3368
uranus,4.1219,18.8297,0.0161
neptune,29.3314,5.5404,-0.7888
sun,0.0087,-0.0013,-0.0002
jupiter,-3.6566,-4.0227,0.0985
saturn,5.1766,7.4956,-0.3363
uranus,4.1078,18.8321,0.0163
neptune,29.3292,5.5518,-0.7890
sun,0.0087,-0.0013,-0.0002
jupiter,-3.6366,-4.0399,0.0982
saturn,5.1587,7.5071,-0.3358
uranus,4.0937,18.8346,0.0165
neptune,29.3270,5.5631,-0.7892
sun,0.0087,-0.0013,-0.0002
jupiter,-3.6165,-4.0569,0.0978
saturn,5.1408,7.5186,-0.3353
uranus,4.0796,18.8370,0.0167
neptune,29.3249,5.5745,-0.7894
sun,0.0086,-0.0013,-0.0002
jupiter,-3.5964,-4.0738,0.0974
saturn,5.1228,7.5301,-0.3347
uranus,4.0655,18.8394,0.0169
neptune,29.3227,5.5858,-0.7895
sun,0.0086,-0.0013,-0.0002
jupiter,-3.5761,-4.0907,0.0970
saturn,5.1048,7.5415,-0.3342
uranus,4.0513,18.8418,0.0170
neptune,29.3205,5.5972,-0.7897
sun,0.0086,-0.0013,-0.0002
jupiter,-3.5557,-4.1074,0.0966
saturn,5.0868,7.5529,-0.3337
uranus,4.0372,18.8442,0.0172
neptune,29.3183,5.6086,-0.7899
sun,0.0086,-0.0013,-0.0002
jupiter,-3.5353,-4.1241,0.0963
saturn,5.0688,7.5642,-0.3332
uranus,4.0231,18.8465,0.0174
neptune,29.3160,5.6199,-0.7901
sun,0.0086,-0.0012,-0.0002
jupiter,-3.5148,-4.1406,0.0959
saturn,5.0508,7.5755,-0.3327
uranus,4.0090,18.8489,0.0176
neptune,29.3138,5.6313,-0.7903
sun,0.0086,-0.0012,-0.0002
jupiter,-3.4941,-4.1570,0.0955
saturn,5.0327,7.5868,-0.3321
uranus,3.9949,18.8513,0.0178
neptune,29.3116,5.6426,-0.7905
sun,0.0086,-0.0012,-0.0002
jupiter,-3.4734,-4.1734,0.0951
saturn,5.0146,7.5980,-0.3316
uranus,3.9808,18.8536,0.0180
neptune,29.3094,5.6540,-0.7906
sun,0.0085,-0.0012,-0.0002
jupiter,-3.4527,-4.1896,0.0947
saturn,4.9964,7.6092,-0.3311
uranus,3.9667,18.8559,0.0182
neptune,29.3072,5.6653,-0.7908
sun,0.0085,-0.0012,-0.0002
jupiter,-3.4318,-4.2057,0.0943
saturn,4.9783,7.6203,-0.3305
uranus,3.9525,18.8583,0.0184
neptune,29.3049,5.6767,-0.7910
sun,0.0085,-0.0012,-0.0002
jupiter,-3.4108,-4.2217,0.0939
saturn,4.9601,7.6315,-0.3300
uranus,3.9384,18.8606,0.0186
neptune,29.3027,5.6880,-0.7912
sun,0.0085,-0.0012,-0.0002
jupiter,-3.3898,-4.2377,0.0935
saturn,4.9419,7.6425,-0.3295
uranus,3.9243,18.8629,0.0188
neptune,29.3005,5.6994,-0.7914
sun,0.0085,-0.0012,-0.0002
jupiter,-3.3687,-4.2535,0.0931
saturn,4.9236,7.6535,-0.3289
uranus,3.9101,18.8652,0.0190
neptune,29.2982,5.7107,-0.7915
sun,0.0085,-0.0012,-0.0002
jupiter,-3.3474,-4.2692,0.0927
saturn,4.9054,7.6645,-0.3284
uranus,3.8960,18.8674,0.0192
neptune,29.2960,5.7221,-0.7917
sun,0.0085,-0.0011,-0.0002
jupiter,-3.3262,-4.2848,0.0922
saturn,4.8871,7.6755,-0.3279
uranus,3.8819,18.8697,0.0193
neptune,29.2937,5.7334,-0.7919
sun,0.0084,-0.0011,-0.0002
jupiter,-3.3048,-4.3003,0.0918
saturn,4.8688,7.6864,-0.3273
uranus,3.8677,18.8720,0.0195
neptune,29.2915,5.7447,-0.7921
sun,0.0084,-0.0011,-0.0002
jupiter,-3.2833,-4.3157,0.0914
saturn,4.8504,7.6973,-0.3268
uranus,3.8536,18.8742,0.0197
neptune,29.2892,5.7561,-0.7923
sun,0.0084,-0.0011,-0.0002
jupiter,-3.2618,-4.3310,0.0910
saturn,4.8321,7.7081,-0.3262
uranus,3.8395,18.8765,0.0199
neptune,29.2869,5.7674,-0.7925
sun,0.0084,-0.0011,-0.0002
jupiter,-3.2402,-4.3462,0.0906
saturn,4.8137,7.7189,-0.3257
uranus,3.8253,18.8787,0.0201
neptune,29.2847,5.7788,-0.7926
sun,0.0084,-0.0011,-0.0002
jupiter,-3.2185,-4.3612,0.0902
saturn,4.7953,7.7296,-0.3252
uranus,3.8112,18.8809,0.0203
neptune,29.2824,5.7901,-0.7928
sun,0.0084,-0.0011,-0.0002
jupiter,-3.1967,-4.3762,0.0897
saturn,4.7768,7.7403,-0.3246
uranus,3.7970,18.8831,0.0205
neptune,29.2801,5.8015,-0.7930
sun,0.0084,-0.0011,-0.0002
jupiter,-3.1748,-4.3911,0.0893
saturn,4.7584,7.7510,-0.3241
uranus,3.7829,18.8853,0.0207
neptune,29.2778,5.8128,-0.7932
sun,0.0083,-0.0011,-0.0002
jupiter,-3.1529,-4.4058,0.0889
saturn,4.7399,7.7616,-0.3235
uranus,3.7687,18.8875,0.0209
neptune,29.2755,5.8241,-0.7934
sun,0.0083,-0.0011,-0.0002
jupiter,-3.1309,-4.4205,0.0884
saturn,4.7213,7.7722,-0.3230
uranus,3.7546,18.8897,0.0211
neptune,29.2732,5.8355,-0.7935
sun,0.0083,-0.0010,-0.0002
jupiter,-3.1088,-4.4350,0.0880
saturn,4.7028,7.7827,-0.3224
uranus,3.7404,18.8918,0.0213
neptune,29.2709,5.8468,-0.7937
sun,0.0083,-0.0010,-0.0002
jupiter,-3.0866,-4.4494,0.0876
saturn,4.6842,7.7932,-0.3218
uranus,3.7263,18.8940,0.0215
neptune,29.2686,5.8582,-0.7939
sun,0.0083,-0.0010,-0.0002
jupiter,-3.0644,-4.4637,0.0871
saturn,4.6657,7.8037,-0.3213
uranus,3.7121,18.8961,0.0216
neptune,29.2663,5.8695,-0.7941
sun,0.0083,-0.0010,-0.0002
jupiter,-3.0421,-4.4779,0.0867
saturn,4.6470,7.8141,-0.3207
uranus,3.6979,18.8983,0.0218
neptune,29.2640,5.8808,-0.7943
sun,0.0083,-0.0010,-0.0002
jupiter,-3.0197,-4.4920,0.0862
saturn,4.6284,7.8245,-0.3202
uranus,3.6838,18.9004,0.0220
neptune,29.2617,5.8922,-0.7944
sun,0.0082,-0.0010,-0.0002
jupiter,-2.9972,-4.5060,0.0858
saturn,4.6097,7.8348,-0.3196
uranus,3.6696,18.9025,0.0222
neptune,29.2594,5.9035,-0.7946
sun,0.0082,-0.0010,-0.0002
jupiter,-2.9746,-4.5198,0.0854
saturn,4.5911,7.8451,-0.3190
uranus,3.6555,18.9046,0.0224
neptune,29.2571,5.9148,-0.7948
sun,0.0082,-0.0010,-0.0002
jupiter,-2.9520,-4.5336,0.0849
saturn,4.5723,7.8554,-0.3185
uranus,3.6413,18.9067,0.0226
neptune,29.2547,5.9262,-0.7950
sun,0.0082,-0.0010,-0.0002
jupiter,-2.9293,-4.5472,0.0845
saturn,4.5536,7.8656,-0.3179
uranus,3.6271,18.9088,0.0228
neptune,29.2524,5.9375,-0.7952
sun,0.0082,-0.0010,-0.0002
jupiter,-2.9065,-4.5608,0.0840
saturn,4.5348,7.8757,-0.3173
uranus,3.6129,18.9109,0.0230
neptune,29.2501,5.9488,-0.7953
sun,0.0082,-0.0009,-0.0002
jupiter,-2.8837,-4.5742,0.0835
saturn,4.5161,7.8859,-0.3167
uranus,3.5988,18.9129,0.0232
neptune,29.2477,5.9601,-0.7955
sun,0.0081,-0.0009,-0.0002
jupiter,-2.8608,-4.5875,0.0831
saturn,4.4973,7.8960,-0.3162
uranus,3.5846,18.9150,0.0234
neptune,29.2454,5.9715,-0.7957
sun,0.0081,-0.0009,-0.0002
jupiter,-2.8378,-4.6007,0.0826
saturn,4.4784,7.9060,-0.3156
uranus,3.5704,18.9170,0.0236
neptune,29.2430,5.9828,-0.7959
sun,0.0081,-0.0009,-0.0002
jupiter,-2.8148,-4.6137,0.0822
saturn,4.4596,7.9160,-0.3150
uranus,3.5562,18.9190,0.0238
neptune,29.2407,5.9941,-0.7961
sun,0.0081,-0.0009,-0.0002
jupiter,-2.7916,-4.6267,0.0817
saturn,4.4407,7.9260,-0.3144
uranus,3.5420,18.9211,0.0239
neptune,29.2383,6.0054,-0.7962
sun,0.0081,-0.0009,-0.0002
jupiter,-2.7684,-4.6395,0.0812
saturn,4.4218,7.9359,-0.3139
uranus,3.5279,18.9231,0.0241
neptune,29.2360,6.0168,-0.7964
sun,0.0081,-0.0009,-0.0002
jupiter,-2.7452,-4.6523,0.0808
saturn,4.4029,7.9458,-0.3133
uranus,3.5137,18.9251,0.0243
neptune,29.2336,6.0281,-0.7966
sun,0.0080,-0.0009,-0.0002
jupiter,-2.7218,-4.6649,0.0803
saturn,4.3839,7.9556,-0.3127
uranus,3.4995,18.9271,0.0245
neptune,29.2312,6.0394,-0.7968
sun,0.0080,-0.0009,-0.0002
jupiter,-2.6984,-4.6774,0.0798
saturn,4.3650,7.9654,-0.3121
uranus,3.4853,18.9290,0.0247
neptune,29.2289,6.0507,-0.7969
sun,0.0080,-0.0009,-0.0002
jupiter,-2.6750,-4.6897,0.0794
saturn,4.3460,7.9752,-0.3115
uranus,3.4711,18.9310,0.0249
neptune,29.2265,6.0621,-0.7971
sun,0.0080,-0.0009,-0.0002
jupiter,-2.6514,-4.7020,0.0789
saturn,4.3269,7.9849,-0.3109
uranus,3.4569,18.9330,0.0251
neptune,29.2241,6.0734,-0.7973
sun,0.0080,-0.0008,-0.0002
jupiter,-2.6278,-4.7141,0.0784
saturn,4.3079,7.9945,-0.3103
uranus,3.4427,18.9349,0.0253
neptune,29.2217,6.0847,-0.7975
sun,0.0080,-0.0008,-0.0002
jupiter,-2.6041,-4.7261,0.0779
saturn,4.2889,8.0042,-0.3098
uranus,3.4285,18.9368,0.0255
neptune,29.2193,6.0960,-0.7977
sun,0.0080,-0.0008,-0.0002
jupiter,-2.5804,-4.7380,0.0774
saturn,4.2698,8.0138,-0.3092
uranus,3.4143,18.9388,0.0257
neptune,29.2169,6.1073,-0.7978
sun,0.0079,-0.0008,-0.0002
jupiter,-2.5566,-4.7498,0.0770
saturn,4.2507,8.0233,-0.3086
uranus,3.4001,18.9407,0.0259
neptune,29.2145,6.1186,-0.7980
sun,0.0079,-0.0008,-0.0002
jupiter,-2.5327,-4.7615,0.0765
saturn,4.2315,8.0328,-0.3080
uranus,3.3859,18.9426,0.0260
neptune,29.2121,6.1300,-0.7982
sun,0.0079,-0.0008,-0.0002
jupiter,-2.5088,-4.7730,0.0760
saturn,4.2124,8.0423,-0.3074
uranus,3.3717,18.9445,0.0262
neptune,29.2097,6.1413,-0.7984
sun,0.0079,-0.0008,-0.0002
jupiter,-2.4848,-4.7845,0.0755
saturn,4.1932,8.0517,-0.3068
uranus,3.3575,18.9464,0.0264
neptune,29.2073,6.1526,-0.7985
sun,0.0079,-0.0008,-0.0002
jupiter,-2.4608,-4.7958,0.0750
saturn,4.1740,8.0611,-0.3062
uranus,3.3433,18.9482,0.0266
neptune,29.2049,6.1639,-0.7987
sun,0.0079,-0.0008,-0.0002
jupiter,-2.4367,-4.8070,0.0745
saturn,4.1548,8.0704,-0.3056
uranus,3.3291,18.9501,0.0268
neptune,29.2025,6.1752,-0.7989
sun,0.0078,-0.0008,-0.0002
jupiter,-2.4125,-4.8180,0.0740
saturn,4.1356,8.0797,-0.3050
uranus,3.3148,18.9519,0.0270
neptune,29.2000,6.1865,-0.7991
sun,0.0078,-0.0008,-0.0002
jupiter,-2.3882,-4.8290,0.0735
saturn,4.1163,8.0889,-0.3044
uranus,3.3006,18.9538,0.0272
neptune,29.1976,6.1978,-0.7993
sun,0.0078,-0.0008,-0.0002
jupiter,-2.3639,-4.8398,0.0730
saturn,4.0970,8.0981,-0.3037
uranus,3.2864,18.9556,0.0274
neptune,29.1952,6.2091,-0.7994
sun,0.0078,-0.0008,-0.0002
jupiter,-2.3396,-4.8505,0.0725
saturn,4.0777,8.1073,-0.3031
uranus,3.2722,18.9574,0.0276
neptune,29.1927,6.2205,-0.7996
sun,0.0078,-0.0008,-0.0002
jupiter,-2.3152,-4.8610,0.0720
saturn,4.0584,8.1164,-0.3025
uranus,3.2580,18.9592,0.0278
neptune,29.1903,6.2318,-0.7998
sun,0.0078,-0.0007,-0.0002
jupiter,-2.2907,-4.8715,0.0715
saturn,4.0390,8.1255,-0.3019
uranus,3.2438,18.9610,0.0280
neptune,29.1878,6.2431,-0.8000
sun,0.0077,-0.0007,-0.0002
jupiter,-2.2661,-4.8818,0.0710
saturn,4.0197,8.1345,-0.3013
uranus,3.2295,18.9628,0.0282
neptune,29.1854,6.2544,-0.8001
sun,0.0077,-0.0007,-0.0002
jupiter,-2.2415,-4.8920,0.0705
saturn,4.0003,8.1435,-0.3007
uranus,3.2153,18.9646,0.0283
neptune,29.1829,6.2657,-0.8003
sun,0.0077,-0.0007,-0.0002
jupiter,-2.2169,-4.9021,0.0700
saturn,3.9809,8.1525,-0.3001
uranus,3.2011,18.9664,0.0285
neptune,29.1805,6.2770,-0.8005
sun,0.0077,-0.0007,-0.0002
jupiter,-2.1922,-4.9121,0.0695
saturn,3.9614,8.1614,-0.2994
uranus,3.1868,18.9681,0.0287
neptune,29.1780,6.2883,-0.8007
sun,0.0077,-0.0007,-0.0002
jupiter,-2.1674,-4.9219,0.0690
saturn,3.9420,8.1702,-0.2988
uranus,3.1726,18.9699,0.0289
neptune,29.1755,6.2996,-0.8008
sun,0.0076,-0.0007,-0.0002
jupiter,-2.1426,-4.9316,0.0684
saturn,3.9225,8.1790,-0.2982
uranus,3.1584,18.9716,0.0291
neptune,29.1731,6.3109,-0.8010
sun,0.0076,-0.0007,-0.0002
jupiter,-2.1177,-4.9412,0.0679
saturn,3.9030,8.1878,-0.2976
uranus,3.1441,18.9733,0.0293
neptune,29.1706,6.3222,-0.8012
sun,0.0076,-0.0007,-0.0002
jupiter,-2.0928,-4.9507,0.0674
saturn,3.8835,8.1965,-0.2970
uranus,3.1299,18.9751,0.0295
neptune,29.1681,6.3335,-0.8014
sun,0.0076,-0.0007,-0.0002
jupiter,-2.0678,-4.9600,0.0669
saturn,3.8640,8.2052,-0.2963
uranus,3.1157,18.9768,0.0297
neptune,29.1656,6.3448,-0.8015
sun,0.0076,-0.0007,-0.0002
jupiter,-2.0428,-4.9692,0.0664
saturn,3.8444,8.2139,-0.2957
uranus,3.1014,18.9784,0.0299
neptune,29.1631,6.3561,-0.8017
sun,0.0076,-0.0007,-0.0002
jupiter,-2.0177,-4.9783,0.0658
saturn,3.8248,8.2225,-0.2951
uranus,3.0872,18.9801,0.0301
neptune,29.1606,6.3674,-0.8019
sun,0.0075,-0.0007,-0.0002
jupiter,-1.9926,-4.9872,0.0653
saturn,3.8053,8.2310,-0.2944
uranus,3.0729,18.9818,0.0303
neptune,29.1581,6.3787,-0.8021
sun,0.0075,-0.0007,-0.0002
jupiter,-1.9674,-4.9961,0.0648
saturn,3.7856,8.2395,-0.2938
uranus,3.0587,18.9835,0.0304
neptune,29.1556,6.3900,-0.8022
sun,0.0075,-0.0007,-0.0002
jupiter,-1.9422,-5.0048,0.0643
saturn,3.7660,8.2480,-0.2932
uranus,3.0445,18.9851,0.0306
neptune,29.1531,6.4012,-0.8024
sun,0.0075,-0.0007,-0.0002
jupiter,-1.9169,-5.0133,0.0637
saturn,3.7463,8.2564,-0.2925
uranus,3.0302,18.9868,0.0308
neptune,29.1506,6.4125,-0.8026
sun,0.0075,-0.0007,-0.0002
jupiter,-1.8915,-5.0218,0.0632
saturn,3.7267,8.2648,-0.2919
uranus,3.0160,18.9884,0.0310
neptune,29.1481,6.4238,-0.8028
sun,0.0075,-0.0006,-0.0002
jupiter,-1.8662,-5.0301,0.0627
saturn,3.7070,8.2732,-0.2913
uranus,3.0017,18.9900,0.0312
neptune,29.1455,6.4351,-0.8029
sun,0.0074,-0.0006,-0.0002
jupiter,-1.8407,-5.0383,0.0621
saturn,3.6873,8.2814,-0.2906
uranus,2.9874,18.9916,0.0314
neptune,29.1430,6.4464,-0.8031
sun,0.0074,-0.0006,-0.0002
jupiter,-1.8153,-5.0463,0.0616
saturn,3.6675,8.2897,-0.2900
uranus,2.9732,18.9932,0.0316
neptune,29.1405,6.4577,-0.8033
sun,0.0074,-0.0006,-0.0002
jupiter,-1.7897,-5.0543,0.0611
saturn,3.6478,8.2979,-0.2893
uranus,2.9589,18.9948,0.0318
neptune,29.1380,6.4690,-0.8035
sun,0.0074,-0.0006,-0.0002
jupiter,-1.7642,-5.0621,0.0605
saturn,3.6280,8.3061,-0.2887
uranus,2.9447,18.9964,0.0320
neptune,29.1354,6.4803,-0.8036
sun,0.0074,-0.0006,-0.0001
jupiter,-1.7385,-5.0698,0.0600
saturn,3.6082,8.3142,-0.2880
uranus,2.9304,18.9979,0.0322
neptune,29.1329,6.4916,-0.8038
sun,0.0073,-0.0006,-0.0001
jupiter,-1.7129,-5.0773,0.0594
saturn,3.5884,8.3223,-0.2874
uranus,2.9162,18.9995,0.0324
neptune,29.1303,6.5028,-0.8040
sun,0.0073,-0.0006,-0.0001
jupiter,-1.6872,-5.0847,0.0589
saturn,3.5686,8.3303,-0.2867
uranus,2.9019,19.0010,0.0325
neptune,29.1278,6.5141,-0.8042
sun,0.0073,-0.0006,-0.0001
jupiter,-1.6614,-5.0920,0.0583
saturn,3.5487,8.3383,-0.2861
uranus,2.8876,19.0026,0.0327
neptune,29.1252,6.5254,-0.8043
sun,0.0073,-0.0006,-0.0001
jupiter,-1.6356,-5.0991,0.0578
saturn,3.5288,8.3462,-0.2854
uranus,2.8734,19.0041,0.0329
neptune,29.1227,6.5367,-0.8045
sun,0.0073,-0.0006,-0.0001
jupiter,-1.6098,-5.1062,0.0573
saturn,3.5090,8.3541,-0.2848
uranus,2.8591,19.0056,0.0331
neptune,29.1201,6.5480,-0.8047
sun,0.0073,-0.0006,-0.0001
jupiter,-1.5839,-5.1130,0.0567
saturn,3.4891,8.3620,-0.2841
uranus,2.8448,19.0071,0.0333
neptune,29.1175,6.5592,-0.8048
sun,0.0072,-0.0006,-0.0001
jupiter,-1.5580,-5.1198,0.0562
saturn,3.4691,8.3698,-0.2835
uranus,2.8305,19.0086,0.0335
neptune,29.1149,6.5705,-0.8050
sun,0.0072,-0.0006,-0.0001
jupiter,-1.5320,-5.1264,0.0556
saturn,3.4492,8.3775,-0.2828
uranus,2.8163,19.0101,0.0337
neptune,29.1124,6.5818,-0.8052
sun,0.0072,-0.0006,-0.0001
jupiter,-1.5061,-5.1329,0.0550
saturn,3.4292,8.3853,-0.2821
uranus,2.8020,19.0116,0.0339
neptune,29.1098,6.5931,-0.8054
sun,0.0072,-0.0006,-0.0001
jupiter,-1.4800,-5.1393,0.0545
saturn,3.4093,8.3929,-0.2815
uranus,2.7877,19.0130,0.0341
neptune,29.1072,6.6044,-0.8055
sun,0.0072,-0.0006,-0.0001
jupiter,-1.4539,-5.1455,0.0539
saturn,3.3893,8.4006,-0.2808
uranus,2.7734,19.0145,0.0343
neptune,29.1046,6.6156,-0.8057
sun,0.0071,-0.0006,-0.0001
jupiter,-1.4278,-5.1516,0.0534
saturn,3.3692,8.4082,-0.2801
uranus,2.7592,19.0159,0.0344
neptune,29.1020,6.6269,-0.8059
sun,0.0071,-0.0006,-0.0001
jupiter,-1.4017,-5.1576,0.0528
saturn,3.3492,8.4157,-0.2795
uranus,2.7449,19.0173,0.0346
neptune,29.0994,6.6382,-0.8060
sun,0.0071,-0.0006,-0.0001
jupiter,-1.3755,-5.1634,0.0522
saturn,3.3292,8.4232,-0.2788
uranus,2.7306,19.0188,0.0348
neptune,29.0968,6.6494,-0.8062
sun,0.0071,-0.0006,-0.0001
jupiter,-1.3493,-5.1691,0.0517
saturn,3.3091,8.4306,-0.2781
uranus,2.7163,19.0202,0.0350
neptune,29.0942,6.6607,-0.8064
sun,0.0071,-0.0006,-0.0001
jupiter,-1.3230,-5.1747,0.0511
saturn,3.2890,8.4381,-0.2775
uranus,2.7020,19.0216,0.0352
neptune,29.0916,6.6720,-0.8066
sun,0.0071,-0.0006,-0.0001
jupiter,-1.2967,-5.1801,0.0506
saturn,3.2689,8.4454,-0.2768
uranus,2.6877,19.0230,0.0354
neptune,29.0890,6.6833,-0.8067
sun,0.0070,-0.0006,-0.0001
jupiter,-1.2704,-5.1854,0.0500
saturn,3.2488,8.4527,-0.2761
uranus,2.6735,19.0243,0.0356
neptune,29.0863,6.6945,-0.8069
sun,0.0070,-0.0006,-0.0001
jupiter,-1.2441,-5.1905,0.0494
saturn,3.2286,8.4600,-0.2754
uranus,2.6592,19.0257,0.0358
neptune,29.0837,6.7058,-0.8071
sun,0.0070,-0.0006,-0.0001
jupiter,-1.2177,-5.1956,0.0489
saturn,3.2085,8.4672,-0.2748
uranus,2.6449,19.0271,0.0360
neptune,29.0811,6.7171,-0.8073
sun,0.0070,-0.0006,-0.0001
jupiter,-1.1912,-5.2005,0.0483
saturn,3.1883,8.4744,-0.2741
uranus,2.6306,19.0284,0.0362
neptune,29.0785,6.7283,-0.8074
sun,0.0070,-0.0006,-0.0001
jupiter,-1.1648,-5.2052,0.0477
saturn,3.1681,8.4816,-0.2734
uranus,2.6163,19.0297,0.0364
neptune,29.0758,6.7396,-0.8076
sun,0.0069,-0.0006,-0.0001
jupiter,-1.1383,-5.2098,0.0471
saturn,3.1479,8.4887,-0.2727
uranus,2.6020,19.0311,0.0365
neptune,29.0732,6.7508,-0.8078
sun,0.0069,-0.0006,-0.0001
jupiter,-1.1118,-5.2143,0.0466
saturn,3.1277,8.4957,-0.2720
uranus,2.5877,19.0324,0.0367
neptune,29.0705,6.7621,-0.8079
sun,0.0069,-0.0006,-0.0001
jupiter,-1.0853,-5.2187,0.0460
saturn,3.1075,8.5027,-0.2714
uranus,2.5734,19.0337,0.0369
neptune,29.0679,6.7734,-0.8081
sun,0.0069,-0.0006,-0.0001
jupiter,-1.0587,-5.2229,0.0454
saturn,3.0872,8.5097,-0.2707
uranus,2.5591,19.0350,0.0371
neptune,29.0652,6.7846,-0.8083
sun,0.0069,-0.0005,-0.0001
jupiter,-1.0321,-5.2270,0.0448
saturn,3.0669,8.5166,-0.2700
uranus,2.5448,19.0362,0.0373
neptune,29.0626,6.7959,-0.8084
sun,0.0068,-0.0005,-0.0001
jupiter,-1.0055,-5.2309,0.0442
saturn,3.0467,8.5234,-0.2693
uranus,2.5305,19.0375,0.0375
neptune,29.0599,6.8071,-0.8086
sun,0.0068,-0.0005,-0.0001
jupiter,-0.9788,-5.2347,0.0437
saturn,3.0264,8.5303,-0.2686
uranus,2.5162,19.0388,0.0377
neptune,29.0572,6.8184,-0.8088
sun,0.0068,-0.0005,-0.0001
jupiter,-0.9521,-5.2384,0.0431
saturn,3.0060,8.5370,-0.2679
uranus,2.5019,19.0400,0.0379
neptune,29.0546,6.8297,-0.8090
sun,0.0068,-0.0005,-0.0001
jupiter,-0.9254,-5.2419,0.0425
saturn,2.9857,8.5438,-0.2672
uranus,2.4876,19.0413,0.0381
neptune,29.0519,6.8409,-0.8091
sun,0.0068,-0.0005,-0.0001
jupiter,-0.8987,-5.2453,0.0419
saturn,2.9653,8.5504,-0.2665
uranus,2.4733,19.0425,0.0383
neptune,29.0492,6.8522,-0.8093
sun,0.0068,-0.0005,-0.0001
jupiter,-0.8720,-5.2485,0.0413
saturn,2.9450,8.5571,-0.2658
uranus,2.4590,19.0437,0.0384
neptune,29.0465,6.8634,-0.8095
sun,0.0067,-0.0005,-0.0001
jupiter,-0.8452,-5.2517,0.0407
saturn,2.9246,8.5637,-0.2651
uranus,2.4446,19.0449,0.0386
neptune,29.0438,6.8747,-0.8096
sun,0.0067,-0.0005,-0.0001
jupiter,-0.8184,-5.2546,0.0402
saturn,2.9042,8.5702,-0.2644
uranus,2.4303,19.0461,0.0388
neptune,29.0411,6.8859,-0.8098
sun,0.0067,-0.0005,-0.0001
jupiter,-0.7916,-5.2575,0.0396
saturn,2.8838,8.5767,-0.2637
uranus,2.4160,19.0473,0.0390
neptune,29.0384,6.8972,-0.8100
sun,0.0067,-0.0005,-0.0001
jupiter,-0.7647,-5.2602,0.0390
saturn,2.8634,8.5832,-0.2630
uranus,2.4017,19.0485,0.0392
neptune,29.0357,6.9084,-0.8101
sun,0.0067,-0.0005,-0.0001
jupiter,-0.7379,-5.2628,0.0384
saturn,2.8429,8.5896,-0.2623
uranus,2.3874,19.0496,0.0394
neptune,29.0330,6.9197,-0.8103
sun,0.0066,-0.0005,-0.0001
jupiter,-0.7110,-5.2652,0.0378
